record_id,Date,Sales_Rep,Customer,Product,COGS,Sales,Country,State
S01471,7/8/17,Desiree A,Nature Company,UKS Item,2226.6651,2381.46,United States,Kentucky
S01472,1/11/18,Desiree A,Sherman Williams,VJK Item,351.131,638.42,United States,Mississippi
S01473,4/28/19,Desiree A,Amazon.com,EOE Item,98.0426,264.98,United States,NorthCarolina
S01474,7/11/17,Dina,Amazon.com,FJF Item,4710.7252,7984.28,United States,SouthCarolina
S01475,10/30/18,Dina,Peet's Coffee,ZGA Item,4456.604,7683.8,United States,Tennessee
S01476,5/1/18,Dina,Whole Foods,VNR Item,3364.092,7475.76,United States,Maryland
S01477,5/2/19,Dina,Costco,BZR Item,3127.7565,6950.57,United States,Virginia
S01478,8/30/17,Dina,Nature Company,BYE Item,4482.798,6592.35,United States,Alabama
S01479,12/28/18,Dina,Sherman Williams,GPB Item,2215.5341,5987.93,United States,Florida
S01480,11/6/18,Dina,Solar and Wind Inc.,IKP Item,3919.146,5763.45,United States,Georgia
S01481,11/14/18,Dina,ExcelIsVeryFun.com,UHF Item,4295.31,5727.08,United States,Kentucky
S01482,4/13/19,Dina,Peet's Coffee,PRV Item,3293.4256,5678.32,United States,Mississippi
S01483,11/27/17,Dina,Whole Foods,ECX Item,2003.94,4453.2,United States,NorthCarolina
S01484,9/24/17,Dina,Peet's Coffee,MNC Item,2872.7175,3830.29,United States,SouthCarolina
S01485,8/22/18,Dina,Costco,RWZ Item,1670.3685,3711.93,United States,Tennessee
S01486,8/10/18,Dina,Peet's Coffee,AQJ Item,944.3436,2552.28,United States,Maryland
S01487,10/12/18,Dina,ExcelIsVeryFun.com,TLP Item,303.9739,515.21,United States,Virginia
S01488,1/5/18,Dina,Solar and Wind Inc.,CKU Item,135.3105,300.69,United States,Alabama
S01489,2/22/18,Donald Wayne,The Economist,GXP Item,5712.8608,9849.76,United States,Florida
S01490,5/18/19,Donald Wayne,Google,FMB Item,5309.238,9653.16,United States,Georgia
S01491,11/9/17,Donald Wayne,Office Depot,MEE Item,3374.2057,7846.99,United States,Kentucky
S01492,7/24/17,Donald Wayne,Costco,LFI Item,3410.244,7578.32,United States,Mississippi
S01493,1/19/18,Donald Wayne,Google,CLJ Item,4427.9618,7505.02,United States,NorthCarolina
S01494,3/21/19,Donald Wayne,Nature Company,RDD Item,4071.136,7019.2,United States,SouthCarolina
S01495,2/10/18,Donald Wayne,Home Depot,KYK Item,5970.7384,6784.93,United States,Tennessee
S01496,3/30/18,Donald Wayne,Solar and Wind Inc.,RCE Item,3730.502,6431.9,United States,Maryland
S01497,10/6/18,Donald Wayne,Peet's Coffee,VBB Item,5754.39205,6154.43,United States,Virginia
S01498,4/9/19,Donald Wayne,Amazon.com,EKT Item,3119.479,5671.78,United States,Alabama
S01499,1/26/19,Donald Wayne,The Economist,DYM Item,3501.0956,5148.67,United States,Florida
S01500,5/24/19,Donald Wayne,Yahoo,WZQ Item,2175.6753,5059.71,United States,Georgia
S01501,3/15/18,Donald Wayne,ExcelIsVeryFun.com,XRP Item,1377.0771,3721.83,United States,Kentucky
S01502,7/14/18,Donald Wayne,The Economist,OBM Item,2148.5971,3641.69,United States,Mississippi
S01503,1/12/18,Donald Wayne,ExcelIsVeryFun.com,OTD Item,975.3496,2636.08,United States,NorthCarolina
S01504,2/9/18,Donald Wayne,Amazon.com,TEG Item,1523.734,2582.6,United States,SouthCarolina
S01505,5/28/19,Donald Wayne,ExcelIsVeryFun.com,YKZ Item,1075.8901,2502.07,United States,Tennessee
S01506,10/20/18,Donald Wayne,Costco,CLN Item,612.126,1360.28,United States,Maryland
S01507,1/25/19,Donald Wayne,Home Depot,CXY Item,517.7645,941.39,United States,Virginia
S01508,9/18/18,Donald Wayne,The Economist,MKP Item,447.8888,658.66,United States,Alabama
S01509,4/11/18,Donald Wayne,ExcelIsVeryFun.com,DLX Item,139.9451,378.23,United States,Florida
S01510,8/31/17,Hassan M,Yahoo,GDC Item,5802.5733,9834.87,United States,Georgia
S01511,10/12/18,Hassan M,Amazon.com,HJX Item,5599.6192,9490.88,United States,Kentucky
S01512,1/2/18,Hassan M,Sherman Williams,SIV Item,5238.734,9032.3,United States,Mississippi
S01513,3/21/18,Hassan M,Peet's Coffee,MXO Item,2729.7638,7377.74,United States,NorthCarolina
S01514,4/19/19,Hassan M,Costco,QCV Item,4338.3998,7353.22,United States,SouthCarolina
S01515,4/20/18,Hassan M,Sherman Williams,TGL Item,5392.365,7189.82,United States,Tennessee
S01516,10/29/18,Hassan M,Google,TFM Item,2657.6101,7182.73,United States,Maryland
S01517,1/23/18,Hassan M,Peet's Coffee,SQM Item,4448.4376,6541.82,United States,Virginia
S01518,12/25/18,Hassan M,Google,TKV Item,5914.3986,6325.56,United States,Alabama
S01519,5/29/19,Hassan M,Nature Company,FXG Item,4263.1784,6269.38,United States,Florida
S01520,2/9/19,Hassan M,Sherman Williams,SYC Item,2711.133,6024.74,United States,Georgia
S01521,3/6/18,Hassan M,Nature Company,XWP Item,3154.7064,5346.96,United States,Kentucky
S01522,3/25/18,Hassan M,Whole Foods,ZHY Item,1755.8224,3027.28,United States,Mississippi
S01523,1/3/18,Hassan M,Whole Foods,XGE Item,854.1265,2308.45,United States,NorthCarolina
S01524,10/8/18,Hassan M,Sherman Williams,CIA Item,1035.8505,2301.89,United States,SouthCarolina
S01525,4/5/19,Hassan M,Whole Foods,MFZ Item,714.6315,1588.07,United States,Tennessee
S01526,8/12/18,Hassan M,Solar and Wind Inc.,YQZ Item,661.545,882.06,United States,Maryland
S01527,10/24/17,Hassan M,McLendon's Hardware,OGB Item,450.4709,763.51,United States,Virginia
S01528,10/18/17,Hassan M,Costco,MNG Item,427.9036,629.27,United States,Alabama
S01529,2/1/18,Michael G,Costco,KJV Item,9318.958,9966.8,United States,Florida
S01530,8/10/17,Michael G,Costco,BAM Item,5686.0358,9803.51,United States,Georgia
S01531,7/24/18,Michael G,Whole Foods,ZMY Item,3234.281,8741.3,United States,Kentucky
S01532,5/6/19,Michael G,Amazon.com,YDC Item,3558.8649,8276.43,United States,Mississippi
S01533,1/24/18,Michael G,Amazon.com,YFM Item,4773.7608,8091.12,United States,NorthCarolina
S01534,8/24/18,Michael G,Peet's Coffee,LHG Item,4633.1444,7988.18,United States,SouthCarolina
S01535,6/21/18,Michael G,Solar and Wind Inc.,REH Item,3237.6377,7529.39,United States,Tennessee
S01536,6/12/18,Michael G,Peet's Coffee,ENW Item,3438.0892,5927.74,United States,Maryland
S01537,12/12/18,Michael G,Sherman Williams,MOB Item,2004.9227,5418.71,United States,Virginia
S01538,8/28/18,Michael G,Yahoo,PBC Item,2067.9087,4809.09,United States,Alabama
S01539,4/9/19,Michael G,Peet's Coffee,UXD Item,2647.4332,4564.54,United States,Florida
S01540,3/18/18,Michael G,Google,QIE Item,1759.8954,4092.78,United States,Georgia
S01541,5/13/18,Michael G,Whole Foods,NVY Item,1873.41,3406.2,United States,Kentucky
S01542,10/13/18,Michael G,Sherman Williams,MJG Item,2704.592,3073.4,United States,Mississippi
S01543,7/16/18,Michael G,Whole Foods,JIA Item,2287.7325,3050.31,United States,NorthCarolina
S01544,6/14/19,Michael G,Google,QGH Item,1233.068,2867.6,United States,SouthCarolina
S01545,8/25/17,Michael G,Google,ZQH Item,2637.41995,2820.77,United States,Tennessee
S01546,1/30/18,Michael G,Whole Foods,WYF Item,1615.2584,2375.38,United States,Maryland
S01547,6/6/18,Michael G,Nature Company,FGA Item,1802.8736,2048.72,United States,Virginia
S01548,7/8/18,Nikol M,ExcelIsVeryFun.com,MDH Item,5691.5342,9812.99,United States,Alabama
S01549,5/24/18,Nikol M,Sherman Williams,OQM Item,6515.34,8687.12,United States,Florida
S01550,12/4/17,Nikol M,Nature Company,VSC Item,3906.9855,8682.19,United States,Georgia
S01551,9/14/18,Nikol M,Office Depot,UYM Item,8115.052,8679.2,United States,Kentucky
S01552,7/10/18,Nikol M,Home Depot,XID Item,5686.0648,8361.86,United States,Mississippi
S01553,6/21/17,Nikol M,Yahoo,UYS Item,4843.5047,8209.33,United States,NorthCarolina
S01554,6/9/19,Nikol M,Costco,HDP Item,6487.5184,7372.18,United States,SouthCarolina
S01555,10/15/17,Nikol M,Nature Company,SNP Item,2989.3365,6642.97,United States,Tennessee
S01556,10/3/17,Nikol M,Costco,DSW Item,2774.7771,6452.97,United States,Maryland
S01557,2/24/19,Nikol M,Sherman Williams,MHY Item,5772.34405,6173.63,United States,Virginia
S01558,6/9/18,Nikol M,McLendon's Hardware,KEI Item,3481.276,6002.2,United States,Alabama
S01559,2/17/18,Nikol M,Home Depot,DRK Item,2266.7966,5271.62,United States,Florida
S01560,11/19/17,Nikol M,Peet's Coffee,TQB Item,4507.06465,4820.39,United States,Georgia
S01561,5/10/18,Nikol M,Peet's Coffee,RJQ Item,2553.4272,3755.04,United States,Kentucky
S01562,12/27/18,Nikol M,Solar and Wind Inc.,SKL Item,1270.9278,3434.94,United States,Mississippi
S01563,11/27/17,Nikol M,Whole Foods,ALA Item,2595.27015,2775.69,United States,NorthCarolina
S01564,8/5/18,Nikol M,Sherman Williams,AEX Item,1635.0224,1857.98,United States,SouthCarolina
S01565,12/29/18,Nikol M,Peet's Coffee,QJR Item,788.8772,1337.08,United States,Tennessee
S01566,2/25/18,Sarabeth L,McLendon's Hardware,RPR Item,8385.2824,9528.73,United States,Maryland
S01567,9/4/17,Sarabeth L,McLendon's Hardware,CKX Item,5157.0475,9376.45,United States,Virginia
S01568,11/10/17,Sarabeth L,Google,EUY Item,5467.0049,9266.11,United States,Alabama
S01569,12/23/18,Sarabeth L,Sherman Williams,CCV Item,7134.1248,8106.96,United States,Florida
S01570,11/9/18,Sarabeth L,Peet's Coffee,ZPU Item,3090.3966,5328.27,United States,Georgia
S01571,10/1/17,Sarabeth L,Whole Foods,EWJ Item,3017.9488,5203.36,United States,Kentucky
S01572,3/29/19,Sarabeth L,Costco,BRJ Item,1929.294,4287.32,United States,Mississippi
S01573,2/9/18,Sarabeth L,Google,VKZ Item,1835.6528,4268.96,United States,NorthCarolina
S01574,1/21/18,Sarabeth L,ExcelIsVeryFun.com,CRR Item,3070.155,4093.54,United States,SouthCarolina
S01575,3/26/19,Sarabeth L,Yahoo,IPH Item,3488.5488,3964.26,United States,Tennessee
S01576,9/8/18,Sarabeth L,McLendon's Hardware,VFB Item,3285.99205,3514.43,United States,Maryland
S01577,3/5/19,Sarabeth L,Solar and Wind Inc.,EEO Item,1200.8757,3245.61,United States,Virginia
S01578,12/12/18,Sarabeth L,Whole Foods,BDC Item,1853.2218,3195.21,United States,Alabama
S01579,8/28/17,Sarabeth L,Solar and Wind Inc.,YCM Item,2021.745,2695.66,United States,Florida
S01580,1/30/19,Sarabeth L,Sherman Williams,WPJ Item,1418.9642,2446.49,United States,Georgia
S01581,6/22/17,Sarabeth L,Office Depot,CJE Item,1007.748,2239.44,United States,Kentucky
S01582,10/24/18,Sarabeth L,Costco,XLF Item,1798.3416,2043.57,United States,Mississippi
S01583,10/28/17,Sarabeth L,Yahoo,TJA Item,748.323,1662.94,United States,NorthCarolina
S01584,12/15/18,Shannon L,McLendon's Hardware,IHQ Item,5964,7952,United States,SouthCarolina
S01585,3/16/19,Shannon L,The Economist,LFO Item,3494.4615,7765.47,United States,Tennessee
S01586,9/17/17,Shannon L,The Economist,MWX Item,2680.1505,7243.65,United States,Maryland
S01587,10/13/18,Shannon L,Office Depot,XMY Item,2395.2468,6473.64,United States,Virginia
S01588,11/10/17,Shannon L,Sherman Williams,XWK Item,3426.731,6230.42,United States,Alabama
S01589,4/15/19,Shannon L,Sherman Williams,KHK Item,1935.9611,3281.29,United States,Florida
S01590,3/22/19,Shannon L,Google,SNC Item,1828.1824,2077.48,United States,Georgia
S01591,11/27/18,Shannon L,The Economist,SHE Item,1173.8272,2023.84,United States,Kentucky
S01592,1/8/18,Shannon L,Google,ORF Item,1513.2656,1719.62,United States,Mississippi
S01593,5/25/18,Shannon L,Amazon.com,NUH Item,454.23,1009.4,United States,NorthCarolina
S01594,12/20/17,Shuting,Solar and Wind Inc.,VIN Item,5876.5947,9960.33,United States,SouthCarolina
S01595,2/9/18,Shuting,Google,OQV Item,7362.1875,9816.25,United States,Tennessee
S01596,10/10/17,Shuting,ExcelIsVeryFun.com,AWF Item,6417.6632,9437.74,United States,Maryland
S01597,8/23/17,Shuting,Nature Company,CVM Item,8622.14925,9221.55,United States,Virginia
S01598,12/14/18,Shuting,Amazon.com,UNH Item,3963.24,8807.2,United States,Alabama
S01599,11/10/18,Shuting,Nature Company,FCI Item,4551.283,8275.06,United States,Florida
S01600,4/12/18,Shuting,ExcelIsVeryFun.com,HEF Item,4392.872,7987.04,United States,Georgia
S01601,7/25/18,Shuting,Nature Company,QRR Item,6673.348,7583.35,United States,Kentucky
S01602,10/17/17,Shuting,Home Depot,MOG Item,4014.8122,6922.09,United States,Mississippi
S01603,1/4/19,Shuting,Solar and Wind Inc.,PGK Item,4158.1725,5544.23,United States,NorthCarolina
S01604,2/7/19,Shuting,Google,BAW Item,4002.675,5336.9,United States,SouthCarolina
S01605,3/18/19,Shuting,Home Depot,GAY Item,3495.945,4661.26,United States,Tennessee
S01606,9/6/17,Shuting,Solar and Wind Inc.,ZDZ Item,3980.1696,4522.92,United States,Maryland
S01607,3/1/19,Shuting,Amazon.com,FHT Item,1277.9686,2972.02,United States,Virginia
S01608,11/25/17,Shuting,Sherman Williams,YZG Item,1332.1132,1958.99,United States,Alabama
S01609,11/24/18,Shuting,McLendon's Hardware,TAG Item,744.4844,1094.83,United States,Florida
S01610,12/7/18,Suzanne M,Solar and Wind Inc.,XXB Item,4050.9999,9420.93,United States,Georgia
S01611,8/14/18,Suzanne M,Yahoo,UWC Item,4049.0133,9416.31,United States,Kentucky
S01612,3/15/18,Suzanne M,The Economist,BSX Item,6239.952,9176.4,United States,Mississippi
S01613,5/1/18,Suzanne M,Whole Foods,MSH Item,6820.56,9094.08,United States,NorthCarolina
S01614,9/2/17,Suzanne M,Home Depot,RAR Item,3759.9415,8744.05,United States,SouthCarolina
S01615,7/31/17,Suzanne M,ExcelIsVeryFun.com,VGO Item,5937.0596,8730.97,United States,Tennessee
S01616,3/29/18,Suzanne M,Sherman Williams,QGI Item,4345.0932,7491.54,United States,Maryland
S01617,8/7/18,Suzanne M,Sherman Williams,GPQ Item,6549.87135,7005.21,United States,Virginia
S01618,2/23/19,Suzanne M,Peet's Coffee,NFI Item,3682.6288,6349.36,United States,Alabama
S01619,9/9/18,Suzanne M,Yahoo,HDE Item,4390.86285,4696.11,United States,Florida
S01620,9/11/18,Suzanne M,Sherman Williams,EWS Item,2715.5426,4681.97,United States,Georgia
S01621,11/27/18,Suzanne M,The Economist,FPA Item,1483.9257,4010.61,United States,Kentucky
S01622,4/24/18,Suzanne M,Sherman Williams,SFH Item,2237.2564,3791.96,United States,Mississippi
S01623,4/11/18,Suzanne M,Costco,DVP Item,3296.172,3745.65,United States,NorthCarolina
S01624,7/15/18,Suzanne M,Amazon.com,OTZ Item,3145.57375,3364.25,United States,SouthCarolina
S01625,7/23/17,Suzanne M,Nature Company,FOI Item,1152.1689,3113.97,United States,Tennessee
S01626,4/24/18,Suzanne M,Sherman Williams,UQW Item,2100.7988,3089.41,United States,Maryland
S01627,3/16/18,Suzanne M,Office Depot,ICN Item,605.9735,1101.77,United States,Virginia
S01628,7/28/18,Suzanne M,Peet's Coffee,OFG Item,500.2184,568.43,United States,Alabama
S01629,11/2/17,Toni M,Costco,ACD Item,8311.7408,9445.16,United States,Florida
S01630,6/22/18,Toni M,Amazon.com,MPS Item,6892.1625,9189.55,United States,Georgia
S01631,10/15/18,Toni M,Office Depot,YIT Item,3219.6068,8701.64,United States,Kentucky
S01632,5/14/18,Toni M,Peet's Coffee,VTR Item,4811.7554,8296.13,United States,Mississippi
S01633,1/23/18,Toni M,Solar and Wind Inc.,ENN Item,3702.879,8228.62,United States,NorthCarolina
S01634,5/20/19,Toni M,Office Depot,RLW Item,2950.4429,7974.17,United States,SouthCarolina
S01635,3/14/19,Toni M,Peet's Coffee,TIH Item,4846.16,5507,United States,Tennessee
S01636,12/14/17,Toni M,Sherman Williams,ZHH Item,2230.9245,4957.61,United States,Maryland
S01637,5/17/18,Toni M,Sherman Williams,CZL Item,2952.6008,4342.06,United States,Virginia
S01638,7/8/17,Toni M,Solar and Wind Inc.,DCR Item,3110.475,4147.3,United States,Alabama
S01639,4/15/18,Toni M,Sherman Williams,NUH Item,1336.2525,2969.45,United States,Florida
S01640,10/29/18,Toni M,Office Depot,JQH Item,2365.792,2688.4,United States,Georgia
S01641,10/16/17,Toni M,The Economist,LWK Item,1135.3204,2640.28,United States,Kentucky
S01642,1/24/18,Toni M,Office Depot,PGS Item,1091.1379,2537.53,United States,Mississippi
S01643,12/13/18,Toni M,Nature Company,KHA Item,1191.2446,2053.87,United States,NorthCarolina
S01644,8/30/17,Toni M,Yahoo,RLA Item,744.8433,2013.09,United States,SouthCarolina
S01645,8/7/17,Toni M,Google,QNJ Item,799.4546,1378.37,United States,Tennessee
S01646,7/26/18,Tonya J,Google,GZB Item,4286.4765,9968.55,United States,Maryland
S01647,3/26/18,Tonya J,The Economist,TML Item,7341.375,9788.5,United States,Virginia
S01648,7/19/17,Tonya J,Nature Company,DSK Item,5542.5438,9556.11,United States,Alabama
S01649,7/30/18,Tonya J,Google,DEG Item,5463.8779,9260.81,United States,Florida
S01650,10/21/17,Tonya J,McLendon's Hardware,JDL Item,5842.7912,8592.34,United States,Georgia
S01651,2/24/18,Tonya J,Amazon.com,SPG Item,4460.7915,8110.53,United States,Kentucky
S01652,6/17/17,Tonya J,Whole Foods,HES Item,5838.15,7784.2,United States,Mississippi
S01653,2/12/18,Tonya J,Yahoo,OWA Item,6955.60525,7439.15,United States,NorthCarolina
S01654,7/1/17,Tonya J,Costco,GRX Item,3960.8305,7201.51,United States,SouthCarolina
S01655,4/28/18,Tonya J,Yahoo,VPC Item,3689.2464,6252.96,United States,Tennessee
S01656,6/11/19,Tonya J,Costco,RBU Item,3427.841,5809.9,United States,Maryland
S01657,11/3/18,Tonya J,Sherman Williams,KQA Item,3695.052,5433.9,United States,Virginia
S01658,1/19/19,Tonya J,Solar and Wind Inc.,UVO Item,3345.5524,4919.93,United States,Alabama
S01659,3/18/19,Tonya J,McLendon's Hardware,MDG Item,2962.5288,4356.66,United States,Florida
S01660,12/22/17,Tonya J,Peet's Coffee,DKT Item,3727.46165,3986.59,United States,Georgia
S01661,5/19/19,Tonya J,The Economist,MDD Item,1458.2425,2651.35,United States,Kentucky
S01662,10/3/17,Tonya J,Sherman Williams,TZG Item,939.9628,2185.96,United States,Mississippi
S01663,9/8/17,Tonya J,Yahoo,VOO Item,1054.1906,1817.57,United States,NorthCarolina
S01664,3/12/19,Tonya J,Solar and Wind Inc.,JMX Item,411.5214,1112.22,United States,SouthCarolina
S01665,6/3/19,Vivien R,Nature Company,ISP Item,3317.4607,8966.11,United States,Tennessee
S01666,8/15/17,Vivien R,Sherman Williams,SAR Item,3778.8529,8788.03,United States,Maryland
S01667,4/8/18,Vivien R,Solar and Wind Inc.,BRS Item,3466.278,7702.84,United States,Virginia
S01668,4/14/19,Vivien R,The Economist,VFU Item,5082.0752,7473.64,United States,Alabama
S01669,5/19/18,Vivien R,Google,WCE Item,4965.8156,7302.67,United States,Florida
S01670,10/3/18,Vivien R,Google,BHN Item,4853.2824,7137.18,United States,Georgia
S01671,3/24/18,Vivien R,Whole Foods,DKD Item,1831.1892,4949.16,United States,Kentucky
S01672,4/25/18,Vivien R,Google,BQO Item,3292.3628,4841.71,United States,Mississippi
S01673,3/20/19,Vivien R,Nature Company,QGQ Item,3175.6136,4670.02,United States,NorthCarolina
S01674,7/19/17,Vivien R,Google,NOS Item,1333.305,2962.9,United States,SouthCarolina
S01675,10/7/17,Vivien R,Solar and Wind Inc.,FFF Item,2251.4272,2558.44,United States,Tennessee
S01676,2/14/18,Vivien R,Amazon.com,QFM Item,1401.4683,2375.37,United States,Maryland
S01677,1/25/19,Vivien R,Solar and Wind Inc.,OVI Item,1457.852,2143.9,United States,Virginia
S01678,2/5/19,Vivien R,Office Depot,QKP Item,375.8497,1015.81,United States,Alabama
S01679,8/26/18,Vivien R,The Economist,YUS Item,248.688,452.16,United States,Florida
S01680,3/10/19,Abdisamad A,Peet's Coffee,WGT Item,4264.0993,9916.51,United States,Montana
S01681,8/12/17,Abdisamad A,Yahoo,WSV Item,6187.3336,9099.02,United States,Wyoming
S01682,1/9/19,Abdisamad A,Sherman Williams,KLF Item,8206.4202,8776.92,United States,Colorado
S01683,10/28/17,Abdisamad A,Costco,BDA Item,5717.7188,8408.41,United States,NewMexico
S01684,3/7/18,Abdisamad A,Solar and Wind Inc.,VZT Item,4769.9258,8224.01,United States,Idaho
S01685,10/29/17,Abdisamad A,Nature Company,LJY Item,3180.6214,5483.83,United States,Utah
S01686,3/6/19,Abdisamad A,Sherman Williams,CZU Item,4512.3936,5127.72,United States,Arizona
S01687,9/3/18,Abdisamad A,Amazon.com,OUO Item,2499.629,4544.78,United States,Montana
S01688,10/2/17,Abdisamad A,Costco,EVM Item,2578.5144,2930.13,United States,Wyoming
S01689,5/25/19,Abdisamad A,Office Depot,RTF Item,1259.0744,2928.08,United States,Colorado
S01690,2/9/19,Abdisamad A,McLendon's Hardware,BST Item,1140.273,2533.94,United States,NewMexico
S01691,1/2/18,Abdisamad A,ExcelIsVeryFun.com,GHE Item,1360.41,1813.88,United States,Idaho
S01692,1/13/18,Abdisamad A,Amazon.com,PRI Item,1268.0025,1690.67,United States,Utah
S01693,10/10/17,Abdisamad A,Sherman Williams,KTV Item,434.6144,493.88,United States,Arizona
S01694,3/18/18,Abdisamad A,Solar and Wind Inc.,HGQ Item,249.3832,366.74,United States,Montana
S01695,2/21/18,Abdisamad A,Home Depot,GRK Item,131.8767,306.69,United States,Wyoming
S01696,1/5/19,Analyssa C,McLendon's Hardware,MKG Item,9284.3817,9929.82,United States,Colorado
S01697,3/21/18,Analyssa C,Nature Company,JGD Item,5079.613,9235.66,United States,NewMexico
S01698,6/7/18,Analyssa C,The Economist,UOH Item,4687.9022,8082.59,United States,Idaho
S01699,9/19/18,Analyssa C,Office Depot,YEW Item,6886.3432,7825.39,United States,Utah
S01700,12/2/17,Analyssa C,Peet's Coffee,YGP Item,6835.972,7768.15,United States,Arizona
S01701,11/11/17,Analyssa C,ExcelIsVeryFun.com,SBX Item,3891.0924,6708.78,United States,Montana
S01702,12/20/18,Analyssa C,Solar and Wind Inc.,XCX Item,2696.922,5993.16,United States,Wyoming
S01703,6/7/19,Analyssa C,Nature Company,CAY Item,3084.5731,5228.09,United States,Colorado
S01704,9/9/17,Analyssa C,Peet's Coffee,EYP Item,4665.4069,4989.74,United States,NewMexico
S01705,2/20/19,Analyssa C,The Economist,LMF Item,3507.3016,3985.57,United States,Idaho
S01706,8/10/18,Analyssa C,The Economist,RNE Item,2140.523,3891.86,United States,Utah
S01707,6/19/17,Analyssa C,Google,QVQ Item,1517.284,2231.3,United States,Arizona
S01708,5/21/18,Analyssa C,Costco,GAW Item,1242.0676,1826.57,United States,Montana
S01709,10/4/18,Analyssa C,The Economist,LPZ Item,620.5803,1443.21,United States,Wyoming
S01710,4/7/19,Analyssa C,Solar and Wind Inc.,VPY Item,712.9265,1296.23,United States,Colorado
S01711,8/4/18,Analyssa C,Yahoo,UER Item,872.3924,1282.93,United States,NewMexico
S01712,1/31/18,Analyssa C,Peet's Coffee,ZPP Item,347.116,394.45,United States,Idaho
S01713,7/10/18,Anastasiya A,ExcelIsVeryFun.com,QZK Item,8429.3264,9578.78,United States,Utah
S01714,1/28/19,Anastasiya A,Nature Company,RLP Item,6513.69,8684.92,United States,Arizona
S01715,11/30/17,Anastasiya A,ExcelIsVeryFun.com,GMP Item,6286.9752,7144.29,United States,Montana
S01716,11/20/18,Anastasiya A,Whole Foods,NCM Item,4490.4888,6603.66,United States,Wyoming
S01717,5/28/18,Anastasiya A,Google,ZPR Item,3591.7915,6530.53,United States,Colorado
S01718,4/10/18,Anastasiya A,Peet's Coffee,JQB Item,2771.3715,6445.05,United States,NewMexico
S01719,11/4/18,Anastasiya A,Google,ZAW Item,2878.6815,6397.07,United States,Idaho
S01720,9/16/18,Anastasiya A,Nature Company,EWM Item,1805.7295,4880.35,United States,Utah
S01721,1/15/18,Anastasiya A,Yahoo,QML Item,2585.06,4457,United States,Arizona
S01722,9/8/18,Anastasiya A,ExcelIsVeryFun.com,RHM Item,890.874,2071.8,United States,Montana
S01723,4/17/18,Anastasiya A,Office Depot,QVZ Item,1486.276,1589.6,United States,Wyoming
S01724,1/16/18,Anastasiya A,Nature Company,VXT Item,516.014,874.6,United States,Colorado
S01725,8/29/18,Barbara C,Costco,VIM Item,8149.07665,8715.59,United States,NewMexico
S01726,4/15/19,Barbara C,Amazon.com,WLS Item,3894.4125,8654.25,United States,Idaho
S01727,6/10/18,Barbara C,Peet's Coffee,VAD Item,3657.6316,8506.12,United States,Utah
S01728,8/6/17,Barbara C,McLendon's Hardware,VMO Item,3617.0783,8411.81,United States,Arizona
S01729,10/1/17,Barbara C,Amazon.com,XVA Item,4539.491,8253.62,United States,Montana
S01730,7/27/18,Barbara C,Costco,DFQ Item,3641.2515,8091.67,United States,Wyoming
S01731,11/22/18,Barbara C,Amazon.com,HOW Item,5273.796,5992.95,United States,Colorado
S01732,4/12/18,Barbara C,Amazon.com,NLB Item,3453.9696,5955.12,United States,NewMexico
S01733,12/25/17,Barbara C,Home Depot,RTZ Item,2184.3061,5903.53,United States,Idaho
S01734,12/16/17,Barbara C,The Economist,CDR Item,2335.029,5430.3,United States,Utah
S01735,8/15/18,Barbara C,Yahoo,XWY Item,3647.28,4863.04,United States,Arizona
S01736,11/29/17,Barbara C,The Economist,TGO Item,2674.6057,4533.23,United States,Montana
S01737,5/27/19,Barbara C,Solar and Wind Inc.,RHV Item,2289.254,4162.28,United States,Wyoming
S01738,4/6/18,Barbara C,Amazon.com,FLA Item,2218.6425,2958.19,United States,Colorado
S01739,3/22/19,Barbara C,Yahoo,TPZ Item,2230.5712,2534.74,United States,NewMexico
S01740,2/23/19,Barbara C,Office Depot,QKT Item,1776.6,2368.8,United States,Idaho
S01741,8/27/17,Barbara C,Yahoo,EBN Item,757.3775,1377.05,United States,Utah
S01742,9/1/18,Barbara C,Solar and Wind Inc.,HYO Item,747.4651,1266.89,United States,Arizona
S01743,9/3/18,Catherine W,Home Depot,CGS Item,5831.8904,9884.56,United States,Montana
S01744,8/7/18,Catherine W,Peet's Coffee,KOB Item,8482.2452,9071.92,United States,Wyoming
S01745,1/25/18,Catherine W,Costco,ZVM Item,3998.835,8886.3,United States,Colorado
S01746,10/8/17,Catherine W,Office Depot,GJM Item,7750.4768,8807.36,United States,NewMexico
S01747,1/6/19,Catherine W,Google,ZCZ Item,8136.26715,8701.89,United States,Idaho
S01748,8/17/18,Catherine W,Peet's Coffee,VOJ Item,3738.969,8308.82,United States,Utah
S01749,3/5/19,Catherine W,Nature Company,OPC Item,4802.7132,8280.54,United States,Arizona
S01750,3/3/19,Catherine W,Solar and Wind Inc.,XTA Item,5971.785,7962.38,United States,Montana
S01751,10/31/18,Catherine W,ExcelIsVeryFun.com,UPK Item,3160.458,7023.24,United States,Wyoming
S01752,12/29/17,Catherine W,Office Depot,YNA Item,6379.4115,6822.9,United States,Colorado
S01753,1/28/18,Catherine W,Costco,KMH Item,1917.8987,5183.51,United States,NewMexico
S01754,8/16/17,Catherine W,Nature Company,VVQ Item,2095.9028,3082.21,United States,Idaho
S01755,5/7/19,Catherine W,Sherman Williams,HSS Item,2018.03855,2158.33,United States,Utah
